codigo,item,rubro,subrubro,deposito,stock,precioLista,precioTransfer,precioSImp,precio3cuotas,fotos,talles,bordados,descripcion,textiles
L-WW-CAM-DR33,Camisa Drill Dama Gris 44,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$45,990.00","$39,091.50","$38,008.26","$15,330.00",camisa-drill-dama/camisa-drill-dama-gris-1,camisa-drill-dama.jpg,superiores.jpg,"Camisa de trabajo para dama con corte sport y diseño entallado, que ofrece comodidad y estilo profesional. Cuenta con pinzas de busto y espalda para un calce femenino y favorecedor.
 Confeccionada en tela Oxford de alta calidad, resistente y fresca. Detalles de botones bicapa blancos.Disponible en celeste o gris. Ideal para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR34,Camisa Drill Dama Gris 46,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$45,990.00","$39,091.50","$38,008.26","$15,330.00",camisa-drill-dama/camisa-drill-dama-gris-1,camisa-drill-dama.jpg,superiores.jpg,"Camisa de trabajo para dama con corte sport y diseño entallado, que ofrece comodidad y estilo profesional. Cuenta con pinzas de busto y espalda para un calce femenino y favorecedor.
 Confeccionada en tela Oxford de alta calidad, resistente y fresca. Detalles de botones bicapa blancos.Disponible en celeste o gris. Ideal para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR35,Camisa Drill Dama Gris 48,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$45,990.00","$39,091.50","$38,008.26","$15,330.00",camisa-drill-dama/camisa-drill-dama-gris-1,camisa-drill-dama.jpg,superiores.jpg,"Camisa de trabajo para dama con corte sport y diseño entallado, que ofrece comodidad y estilo profesional. Cuenta con pinzas de busto y espalda para un calce femenino y favorecedor.
 Confeccionada en tela Oxford de alta calidad, resistente y fresca. Detalles de botones bicapa blancos.Disponible en celeste o gris. Ideal para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR36,Camisa Drill Dama Gris 50,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$45,990.00","$39,091.50","$38,008.26","$15,330.00",camisa-drill-dama/camisa-drill-dama-gris-1,camisa-drill-dama.jpg,superiores.jpg,"Camisa de trabajo para dama con corte sport y diseño entallado, que ofrece comodidad y estilo profesional. Cuenta con pinzas de busto y espalda para un calce femenino y favorecedor.
 Confeccionada en tela Oxford de alta calidad, resistente y fresca. Detalles de botones bicapa blancos.Disponible en celeste o gris. Ideal para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR39,Camisa Drill Hombre Blanco 38,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,2,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-blanco-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR40,Camisa Drill Hombre Blanco 40,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,4,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-blanco-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR41,Camisa Drill Hombre Blanco 42,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,3,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-blanco-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR42,Camisa Drill Hombre Blanco 44,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,4,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-blanco-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR43,Camisa Drill Hombre Blanco 46,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,4,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-blanco-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR44,Camisa Drill Hombre Blanco 48,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,2,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-blanco-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR45,Camisa Drill Hombre Blanco 50,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,2,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-blanco-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR46,Camisa Drill Hombre Blanco 52,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,2,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-blanco-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR37,Camisa Drill Hombre Celeste 38,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,3,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-celeste-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR1,Camisa Drill Hombre Celeste 40,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,5,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-celeste-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR2,Camisa Drill Hombre Celeste 42,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,8,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-celeste-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR3,Camisa Drill Hombre Celeste 44,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,8,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-celeste-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR4,Camisa Drill Hombre Celeste 46,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,9,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-celeste-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR5,Camisa Drill Hombre Celeste 48,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,5,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-celeste-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR6,Camisa Drill Hombre Celeste 50,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,3,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-celeste-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR7,Camisa Drill Hombre Celeste 52,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,3,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-celeste-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR38,Camisa Drill Hombre Gris 38,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-gris-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR10,Camisa Drill Hombre Gris 40,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,2,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-gris-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR11,Camisa Drill Hombre Gris 42,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-gris-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR12,Camisa Drill Hombre Gris 44,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-gris-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR13,Camisa Drill Hombre Gris 46,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,3,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-gris-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR14,Camisa Drill Hombre Gris 48,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-gris-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR15,Camisa Drill Hombre Gris 50,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-gris-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
L-WW-CAM-DR16,Camisa Drill Hombre Gris 52,PRODUCTO WORKWEAR,CAMISA,ECOMMERCE,1,"$48,990.00","$41,641.50","$40,487.60","$16,330.00",camisa-drill-hombre/camisa-drill-hombre-gris-1,camisa-drill-hombre.jpg,superiores.jpg,"Camisa de trabajo para hombre con corte sport clásico, ideal para un look profesional y cómodo. Diseñada con canesú en la espalda que mejora el calce y la movilidad. Posee manga larga y cuello con botones bicapa blancos. Confeccionada en tela Oxford de alta calidad, resistente y fácil de mantener. Disponible en celeste o gris. Perfecta para uniformes empresariales o uso diario.",OXFORD 72%ALGODON 28%POLIESTER
